amount,create date,date,invoice,method,notes,payment,payment id,reference,source,state
2000.00,2025-03-31T12:39:28.000Z,2025-03-28T04:00:00.000Z,2221317,email_transfer,,,2226012,,,active
4000.00,2025-03-31T12:52:33.000Z,2025-03-29T04:00:00.000Z,2141667,email_transfer,,,2226022,,,active
2995.00,2025-03-31T12:53:41.000Z,2025-03-30T04:00:00.000Z,2141667,email_transfer,,,2226023,,,active
450.00,2025-03-31T13:01:06.000Z,2025-03-29T04:00:00.000Z,1742083,email_transfer,,,2226033,,,active
3000.00,2025-03-31T13:05:49.000Z,2025-03-29T04:00:00.000Z,2118268,email_transfer,,,2226038,,,active
3000.00,2025-03-31T13:06:33.000Z,2025-03-29T04:00:00.000Z,2215594,email_transfer,,,2226040,,,active
3000.00,2025-03-31T13:07:31.000Z,2025-03-29T04:00:00.000Z,2221317,email_transfer,,,2226050,,,active
3995.00,2025-03-31T13:09:20.000Z,2025-03-29T04:00:00.000Z,2216544,email_transfer,,,2226054,,,active
497.50,2025-03-31T13:13:24.000Z,2025-03-30T04:00:00.000Z,2209967,email_transfer,,,2226078,,,active
3000.00,2025-03-31T13:21:01.000Z,2025-03-31T13:20:28.000Z,2219537,email_transfer,,,2226092,,,active
2995.00,2025-03-31T13:27:40.000Z,2025-03-31T13:27:06.000Z,2215594,email_transfer,,,2226143,,,active
450.00,2025-03-31T13:28:21.000Z,2025-03-31T13:27:50.000Z,2188872,email_transfer,,,2226144,,,active
1700.00,2025-03-31T13:32:29.000Z,2025-03-31T13:31:57.000Z,2220123,credit_card,,,2226160,,,active
85.00,2025-03-31T13:42:32.000Z,2025-03-31T13:41:59.000Z,2213361,credit_card,,,2226235,,,active
6995.00,2025-03-31T13:56:44.000Z,2025-03-31T13:56:12.000Z,2069979,email_transfer,,,2226612,,,active
3995.00,2025-03-31T14:12:53.000Z,2025-03-31T14:12:13.000Z,2226736,credit_card,,,2226776,,,active
8995.00,2025-03-31T14:36:16.000Z,2025-03-31T14:35:44.000Z,2172923,cheque,,,2226848,,,active
5445.00,2025-03-31T15:25:31.000Z,2025-03-31T15:25:01.000Z,2182991,email_transfer,,,2227216,,,active
450.00,2025-03-31T15:26:17.000Z,2025-03-31T15:25:47.000Z,2132924,email_transfer,,,2227265,,,active
9647.00,2025-03-31T15:26:38.000Z,2025-03-31T15:26:01.000Z,2220300,cheque,,,2227267,,,active
295.00,2025-03-31T15:26:53.000Z,2025-03-31T15:26:23.000Z,2184967,email_transfer,,,2227268,,,active
2000.00,2025-03-31T15:35:54.000Z,2025-03-31T15:35:20.000Z,1826771,email_transfer,,,2227280,,,active
10348.00,2025-03-31T15:50:35.000Z,2025-03-28T04:00:00.000Z,1962873,cheque,,,2227336,,,active
7055.00,2025-03-31T16:22:46.000Z,2025-03-31T16:22:12.000Z,2078806,cheque,,,2227636,,,active
6297.00,2025-03-31T16:23:59.000Z,2025-03-31T16:23:28.000Z,2125963,cheque,,,2227641,,,active
6297.00,2025-03-31T16:25:20.000Z,2025-03-31T16:24:48.000Z,2126053,cheque,,,2227723,,,active
6747.00,2025-03-31T16:37:09.000Z,2025-03-31T16:36:31.000Z,2140956,cheque,,,2227813,413143546,,active
950.00,2025-03-31T18:31:35.000Z,2025-03-31T18:31:04.000Z,2133013,email_transfer,,,2228918,,,active
450.00,2025-03-31T19:28:43.000Z,2025-03-31T19:28:02.000Z,2203694,other,Piad with Debit,,2229226,,,active
1689.35,2025-03-31T19:33:44.000Z,2025-03-31T19:32:48.000Z,2199002,credit_card,,,2229231,,,active
5228.50,2025-03-31T19:37:30.000Z,2025-03-31T19:36:45.000Z,2219152,credit_card,,,2229244,,,active
1000.00,2025-04-01T12:36:38.000Z,2025-03-31T04:00:00.000Z,2118268,email_transfer,,,2231278,,,active
647.00,2025-04-01T12:39:01.000Z,2025-04-01T12:38:28.000Z,1970784,email_transfer,,,2231279,,,active
14397.00,2025-04-01T12:45:20.000Z,2025-04-01T12:44:42.000Z,2117921,credit_card,,,2231289,,,active
2495.00,2025-04-01T12:52:25.000Z,2025-04-01T12:51:53.000Z,2216489,credit_card,,,2231336,,,active
2495.00,2025-04-01T12:57:30.000Z,2025-04-01T12:56:59.000Z,2216465,credit_card,,,2231345,,,active
13095.00,2025-04-01T13:23:03.000Z,2025-03-06T05:00:00.000Z,2050332,cheque,,,2231523,,,active
500.00,2025-04-01T13:23:22.000Z,2025-03-06T05:00:00.000Z,2060634,cheque,,,2231525,,,active
4795.00,2025-04-01T13:25:33.000Z,2025-04-01T13:24:54.000Z,2219839,email_transfer,,,2231530,,,active
6995.00,2025-04-01T14:36:02.000Z,2025-03-31T04:00:00.000Z,2141654,cheque,,,2232274,,,active
2500.00,2025-04-01T14:37:01.000Z,2025-03-31T04:00:00.000Z,2189744,cheque,,,2232277,,,active
2000.00,2025-04-01T16:55:37.000Z,2025-04-01T16:55:05.000Z,1826771,email_transfer,,,2233729,,,active
285.00,2025-04-01T17:07:48.000Z,2025-04-01T17:07:16.000Z,2129196,credit_card,,,2234001,,,active
285.00,2025-04-01T17:35:36.000Z,2025-04-01T17:35:04.000Z,2171930,credit_card,,,2234459,,,active
5445.00,2025-04-01T18:12:33.000Z,2025-04-01T18:09:38.000Z,2208685,email_transfer,,,2234719,,,active
6995.00,2025-04-01T19:06:48.000Z,2025-03-31T04:00:00.000Z,2155013,bank_transfer,,,2235244,,,active
1689.35,2025-04-01T19:58:49.000Z,2025-04-01T19:58:17.000Z,2193717,email_transfer,,,2235975,,,active
1689.35,2025-04-01T19:59:35.000Z,2025-04-01T19:59:02.000Z,2235099,email_transfer,,,2235976,,,active
1689.35,2025-04-01T19:59:57.000Z,2025-04-01T19:59:23.000Z,2219030,email_transfer,,,2235977,,,active
1000.00,2025-04-02T12:35:31.000Z,2025-04-01T04:00:00.000Z,2143849,email_transfer,,,2238710,,,active
295.00,2025-04-02T13:27:03.000Z,2025-04-01T04:00:00.000Z,2226788,email_transfer,,,2238927,,,active
0.00,2025-04-02T13:34:47.000Z,2025-04-01T04:00:00.000Z,2232605,email_transfer,,,2239015,,,active
3497.50,2025-04-02T13:47:34.000Z,2025-03-10T04:00:00.000Z,2238271,credit_card,,,2239236,,,active
200.00,2025-04-02T13:59:39.000Z,2025-04-02T13:59:06.000Z,2178301,email_transfer,,,2239598,,,active
1124.35,2025-04-02T19:06:24.000Z,2025-04-02T19:05:50.000Z,2208600,credit_card,,,2243424,,,active
2000.00,2025-04-02T19:19:46.000Z,2025-04-02T19:19:12.000Z,1826771,email_transfer,,,2243568,,,active
295.00,2025-04-02T19:27:13.000Z,2025-04-02T19:26:40.000Z,2233946,credit_card,,,2243731,,,active
295.00,2025-04-02T19:31:44.000Z,2025-04-02T19:31:12.000Z,2232099,email_transfer,,,2243765,,,active
1689.35,2025-04-02T19:38:37.000Z,2025-04-02T19:38:03.000Z,2226801,credit_card,,,2243808,,,active
1689.35,2025-04-02T19:43:16.000Z,2025-04-02T19:42:41.000Z,2208333,credit_card,,,2243866,,,active
521.00,2025-04-02T19:47:48.000Z,2025-04-02T19:47:16.000Z,1826771,email_transfer,,,2243918,,,active
1000.00,2025-04-02T19:48:31.000Z,2025-04-02T19:47:53.000Z,2143849,email_transfer,,,2243919,,,active
5445.00,2025-04-02T19:50:13.000Z,2025-04-02T19:49:40.000Z,2239762,email_transfer,,,2243943,,,active
6995.00,2025-04-02T20:18:29.000Z,2025-04-02T20:17:54.000Z,2184960,credit_card,,,2244383,03685J,,active
505.00,2025-04-03T12:28:18.000Z,2025-04-02T04:00:00.000Z,2178301,email_transfer,,,2246054,,,active
1689.35,2025-04-03T12:59:32.000Z,2025-03-03T05:00:00.000Z,2067305,credit_card,,,2246182,,,active
19795.00,2025-04-03T13:02:28.000Z,2025-04-03T13:01:54.000Z,2047386,other,,,2246189,,,active
1689.35,2025-04-03T13:06:09.000Z,2025-04-03T13:05:35.000Z,2239483,email_transfer,,,2246229,,,active
1689.35,2025-04-03T15:21:31.000Z,2025-04-03T15:20:56.000Z,2239962,credit_card,,,2247704,,,active
1124.35,2025-04-03T15:43:26.000Z,2025-04-01T04:00:00.000Z,2245090,email_transfer,,,2247795,,,active
295.00,2025-04-03T15:49:37.000Z,2025-04-03T15:49:04.000Z,2215580,credit_card,,,2247817,,,active
11000.00,2025-04-03T15:51:13.000Z,2025-04-03T15:50:18.000Z,2247748,other,Bank Draft,,2247850,230606,,active
22400.00,2025-04-03T16:17:05.000Z,2025-01-30T05:00:00.000Z,2174119,other,,,2247964,,,active
4495.00,2025-04-03T16:18:03.000Z,2025-01-30T05:00:00.000Z,2174064,other,,,2247965,,,active
285.00,2025-04-03T16:44:35.000Z,2025-04-03T16:44:00.000Z,2238259,email_transfer,,,2248104,,,active
5500.00,2025-04-03T16:54:06.000Z,2025-04-03T16:53:34.000Z,2149390,credit_card,,,2248230,,,active
520.00,2025-04-03T18:01:48.000Z,2025-04-03T18:01:09.000Z,2249942,other,Piad with Debit,,2250067,,,active
6995.00,2025-04-03T19:05:04.000Z,2025-04-03T19:04:29.000Z,2160703,cheque,,,2250510,,,active
6297.00,2025-04-03T19:09:51.000Z,2025-04-03T19:09:18.000Z,2132960,cheque,,,2250560,,,active
5747.00,2025-04-03T19:11:25.000Z,2025-04-03T19:10:53.000Z,2049751,cheque,,,2250564,,,active
5945.00,2025-04-03T19:12:52.000Z,2025-04-03T19:12:16.000Z,1990528,cheque,,,2250566,,,active
6297.00,2025-04-03T19:14:04.000Z,2025-04-03T19:13:32.000Z,2023419,cheque,,,2250623,,,active
6522.00,2025-04-03T19:15:35.000Z,2025-04-03T19:15:00.000Z,2069000,cheque,,,2250634,,,active
2948.00,2025-04-03T19:16:19.000Z,2025-04-03T19:15:46.000Z,2130024,cheque,,,2250638,,,active
8995.00,2025-04-03T19:23:54.000Z,2025-04-02T04:00:00.000Z,2190405,cheque,,,2250725,,,active
1000.00,2025-04-03T19:51:01.000Z,2025-04-03T19:50:26.000Z,2143849,email_transfer,,,2251139,,,active
300.09,2025-04-03T19:51:59.000Z,2025-04-03T19:51:23.000Z,1679868,email_transfer,,,2251164,,,active
500.00,2025-04-03T19:52:46.000Z,2025-04-03T19:52:11.000Z,2157631,email_transfer,,,2251169,,,active
6297.00,2025-04-03T20:03:56.000Z,2025-04-03T20:03:21.000Z,2031436,cheque,,,2251315,1011183,,active
2950.00,2025-04-04T12:20:05.000Z,2025-04-03T04:00:00.000Z,2118268,email_transfer,,,2253955,,,active
2141.35,2025-04-04T12:20:58.000Z,2025-04-03T04:00:00.000Z,2108789,email_transfer,,,2253956,,,active
3000.00,2025-04-04T12:22:10.000Z,2025-04-04T12:21:35.000Z,2029280,email_transfer,,,2253958,,,active
400.00,2025-04-04T13:25:48.000Z,2025-04-04T13:12:54.000Z,2250319,credit_card,,,2254219,,,active
1689.35,2025-04-04T13:51:40.000Z,2025-04-04T13:51:02.000Z,2247659,credit_card,,,2254383,,,active
282.50,2025-04-04T14:07:34.000Z,2025-04-04T14:06:58.000Z,2250248,credit_card,,,2254674,,,active
6995.00,2025-04-04T14:23:33.000Z,2025-04-04T14:22:58.000Z,2251084,credit_card,,,2254924,,,active
282.50,2025-04-04T14:42:42.000Z,2025-04-04T14:42:07.000Z,2250239,credit_card,,,2255236,,,active
295.00,2025-04-04T15:50:43.000Z,2025-04-04T15:50:09.000Z,2201498,email_transfer,,,2256023,,,active
450.00,2025-04-04T15:55:15.000Z,2025-04-04T15:54:37.000Z,2030009,email_transfer,,,2256045,,,active
678.00,2025-04-04T16:01:36.000Z,2025-04-04T16:00:59.000Z,2255335,email_transfer,,,2256061,,,active
240.00,2025-04-04T16:26:23.000Z,2025-04-04T16:25:50.000Z,2199209,email_transfer,,,2256245,,,active
240.00,2025-04-04T16:26:30.000Z,2025-04-04T16:25:57.000Z,2235273,email_transfer,,,2256246,,,active
6995.00,2025-04-04T16:40:22.000Z,2025-04-04T16:39:47.000Z,2253690,credit_card,,,2256459,,,active
1995.00,2025-04-04T16:46:26.000Z,2025-04-04T16:45:32.000Z,2251242,credit_card,,,2256494,,,active
295.00,2025-04-04T17:38:43.000Z,2025-04-04T17:38:09.000Z,2256273,email_transfer,,,2257648,,,active
295.00,2025-04-04T17:42:38.000Z,2025-04-04T17:42:03.000Z,2255794,credit_card,,,2257656,,,active
2100.00,2025-04-04T17:49:35.000Z,2025-04-04T17:48:55.000Z,1819235,email_transfer,,,2257739,,,active
450.00,2025-04-04T19:22:22.000Z,2025-04-04T19:21:43.000Z,2141014,email_transfer,,,2259251,,,active
450.00,2025-04-04T19:23:13.000Z,2025-04-04T19:22:30.000Z,2141390,email_transfer,,,2259273,,,active
4497.50,2025-04-04T19:50:44.000Z,2025-04-04T19:50:08.000Z,2245171,email_transfer,,,2259708,,,active
502.50,2025-04-04T19:51:03.000Z,2025-04-04T19:50:28.000Z,2245174,email_transfer,,,2259709,,,active
100.00,2025-04-07T15:23:33.000Z,2025-04-04T04:00:00.000Z,2178301,email_transfer,,,2266465,,,active
35.00,2025-04-07T15:25:05.000Z,2025-04-05T04:00:00.000Z,2178301,email_transfer,,,2266479,,,active
1689.35,2025-04-07T15:29:35.000Z,2025-04-06T04:00:00.000Z,2123996,email_transfer,,,2266509,,,active
3000.00,2025-04-07T15:46:20.000Z,2025-04-07T15:45:42.000Z,2214163,email_transfer,,,2266665,,,active
6995.00,2025-04-07T15:51:32.000Z,2025-04-07T15:50:56.000Z,2258031,credit_card,,,2266687,,,active
350.00,2025-04-07T16:03:18.000Z,2025-04-07T16:10:26.000Z,2266739,email_transfer,,,2266775,,,active
295.00,2025-04-07T16:58:18.000Z,2025-04-07T16:57:41.000Z,2247494,credit_card,,,2267271,,,active
6995.00,2025-04-07T17:05:54.000Z,2025-04-07T17:05:17.000Z,2258260,credit_card,,,2267308,,,active
7445.00,2025-04-07T17:53:02.000Z,2025-04-07T17:52:24.000Z,2255906,credit_card,,,2267862,,,active
1689.35,2025-04-07T18:37:16.000Z,2025-04-07T18:36:26.000Z,2266726,email_transfer,,,2268301,,,active
450.00,2025-04-07T19:27:26.000Z,2025-04-07T19:26:49.000Z,2255154,credit_card,,,2268964,,,active
360.00,2025-04-07T19:35:49.000Z,2025-04-07T19:35:09.000Z,2231211,credit_card,,,2269062,,,active
3400.00,2025-04-07T19:42:03.000Z,2025-04-07T19:41:24.000Z,1692308,credit_card,,,2269122,,,active
6995.00,2025-04-07T19:47:13.000Z,2025-04-07T19:46:32.000Z,2118179,credit_card,,,2269233,,,active
4500.00,2025-04-07T19:51:19.000Z,2025-04-07T19:50:41.000Z,2258414,email_transfer,,,2269294,,,active
0.00,2025-04-07T19:53:45.000Z,2025-04-07T19:53:07.000Z,2266802,email_transfer,,,2269397,,,active
1689.35,2025-04-07T19:54:39.000Z,2025-04-07T19:54:03.000Z,2262040,email_transfer,,,2269402,,,active
450.00,2025-04-08T12:52:26.000Z,2025-04-07T04:00:00.000Z,2268033,email_transfer,,,2271776,,,active
3000.00,2025-04-08T12:57:59.000Z,2025-04-07T04:00:00.000Z,2259551,email_transfer,,,2271843,,,active
1124.35,2025-04-08T13:21:04.000Z,2025-04-08T13:20:24.000Z,2271830,email_transfer,,,2271931,,,active
3995.00,2025-04-08T13:26:38.000Z,2025-04-01T04:00:00.000Z,2213261,bank_transfer,,,2271987,,,active
6995.00,2025-04-08T13:29:20.000Z,2025-04-08T13:27:32.000Z,2097785,bank_transfer,,,2272033,,,active
2495.00,2025-04-08T14:02:59.000Z,2025-04-08T14:02:22.000Z,2241256,email_transfer,,,2272352,,,active
1124.35,2025-04-08T14:04:27.000Z,2025-04-01T04:00:00.000Z,2232605,email_transfer,,,2272370,,,active
10348.00,2025-04-08T14:15:00.000Z,2025-04-01T04:00:00.000Z,2051773,cheque,,,2272553,,,active
10000.00,2025-04-08T14:15:54.000Z,2025-04-01T04:00:00.000Z,2095708,cheque,,,2272558,,,active
9295.00,2025-04-08T14:16:05.000Z,2025-04-01T04:00:00.000Z,2095712,cheque,,,2272559,,,active
8995.00,2025-04-08T14:24:19.000Z,2025-04-01T04:00:00.000Z,2220245,cheque,,,2272590,,,active
8995.00,2025-04-08T14:54:04.000Z,2025-04-08T14:53:26.000Z,2261938,credit_card,,,2272855,,,active
8995.00,2025-04-08T15:40:32.000Z,2025-04-08T15:37:14.000Z,2223260,cheque,paid in full,,2273153,931480,,active
10347.00,2025-04-08T16:07:16.000Z,2025-04-08T16:06:21.000Z,1400656,cheque,,,2273266,1010861 CV,,active
6298.00,2025-04-08T16:08:05.000Z,2025-04-08T16:07:28.000Z,2132953,cheque,,,2273273,,,active
4995.00,2025-04-08T16:09:12.000Z,2025-04-08T16:08:36.000Z,2164421,cheque,,,2273287,,,active
6298.00,2025-04-08T16:10:10.000Z,2025-04-08T16:09:34.000Z,2253939,cheque,,,2273292,,,active
1124.35,2025-04-08T16:12:34.000Z,2025-04-08T16:11:55.000Z,2193874,cheque,,,2273378,,,active
4595.00,2025-04-08T16:50:55.000Z,2025-04-08T16:50:27.000Z,2045104,cheque,,,2273805,1011174,,active
3000.00,2025-04-08T17:19:27.000Z,2025-04-08T17:18:51.000Z,2214163,email_transfer,,,2274405,,,active
295.00,2025-04-08T17:41:10.000Z,2025-04-08T17:40:33.000Z,2262169,email_transfer,,,2274752,,,active
950.00,2025-04-08T17:42:16.000Z,2025-04-08T17:41:29.000Z,2232389,email_transfer,,,2274761,,,active
540.00,2025-04-08T17:42:58.000Z,2025-04-08T17:42:18.000Z,2268712,email_transfer,,,2274763,,,active
950.00,2025-04-08T17:43:31.000Z,2025-04-08T17:42:54.000Z,2100277,email_transfer,,,2274764,,,active
3497.00,2025-04-08T18:19:21.000Z,2025-04-08T18:18:44.000Z,2050284,cheque,,,2275093,,,active
3216.00,2025-04-08T18:19:59.000Z,2025-04-08T18:19:18.000Z,2143849,cheque,,,2275094,,,active
6000.00,2025-04-08T18:48:54.000Z,2025-04-02T04:00:00.000Z,2103490,cheque,,,2275230,,,active
1689.35,2025-04-08T19:51:37.000Z,2025-04-08T19:50:58.000Z,2193733,email_transfer,,,2275946,,,active
2141.35,2025-04-09T12:48:54.000Z,2025-04-09T12:48:11.000Z,2269995,credit_card,,,2278342,,,active
350.00,2025-04-09T13:17:47.000Z,2025-04-08T04:00:00.000Z,2268550,email_transfer,,,2278541,,,active
1689.35,2025-04-09T13:25:27.000Z,2025-04-09T13:24:43.000Z,2273235,credit_card,,,2278563,,,active
400.00,2025-04-09T13:31:38.000Z,2025-04-09T13:30:58.000Z,2276761,credit_card,,,2278690,,,active
400.00,2025-04-09T13:31:46.000Z,2025-04-09T13:31:08.000Z,2276824,credit_card,,,2278692,,,active
960.50,2025-04-09T13:37:22.000Z,2025-04-09T13:36:44.000Z,2266476,credit_card,,,2278739,,,active
295.00,2025-04-09T13:41:10.000Z,2025-04-08T04:00:00.000Z,2270112,email_transfer,,,2278764,,,active
1500.00,2025-04-09T13:45:28.000Z,2025-04-08T04:00:00.000Z,2252183,email_transfer,,,2278870,,,active
3000.00,2025-04-09T14:12:37.000Z,2025-04-09T14:11:57.000Z,2259551,email_transfer,,,2279616,,,active
500.00,2025-04-09T14:14:19.000Z,2025-04-09T14:13:39.000Z,2276876,email_transfer,,,2279664,,,active
4500.00,2025-04-09T14:22:13.000Z,2025-04-09T14:22:01.000Z,2271915,cheque,,,2279716,206660,,active
200.00,2025-04-09T14:28:32.000Z,2025-04-09T14:27:53.000Z,2164421,email_transfer,,,2279725,,,active
450.00,2025-04-09T14:29:08.000Z,2025-04-09T14:28:30.000Z,2253939,email_transfer,,,2279726,,,active
1689.35,2025-04-09T14:52:54.000Z,2025-04-09T14:52:15.000Z,2240527,credit_card,,,2279976,,,active
9647.00,2025-04-09T15:50:19.000Z,2025-04-09T15:49:29.000Z,1970619,cheque,,,2280316,00432088,,active
11298.00,2025-04-09T16:17:58.000Z,2025-04-09T16:17:14.000Z,2208704,cheque,,,2281006,10872258,,active
6000.00,2025-04-09T18:52:26.000Z,2025-04-03T04:00:00.000Z,2089412,cheque,,,2283165,,,active
500.00,2025-04-09T19:47:22.000Z,2025-04-09T19:46:43.000Z,2211806,email_transfer,,,2283854,,,active
2995.00,2025-04-09T19:50:32.000Z,2025-04-09T19:49:54.000Z,2214163,email_transfer,,,2283886,,,active
5445.00,2025-04-10T12:24:29.000Z,2025-04-10T12:23:52.000Z,2210137,other,,,2286676,,,active
16395.00,2025-04-10T12:25:00.000Z,2025-04-10T12:24:19.000Z,2129638,other,,,2286681,,,active
2995.00,2025-04-10T13:10:28.000Z,2025-04-09T04:00:00.000Z,2259551,email_transfer,,,2286913,,,active
295.00,2025-04-10T13:12:25.000Z,2025-04-10T13:11:44.000Z,2262193,email_transfer,,,2286930,,,active
3000.00,2025-04-10T13:26:39.000Z,2025-03-29T04:00:00.000Z,1970784,email_transfer,,,2286960,,,active
9648.00,2025-04-10T13:33:42.000Z,2025-02-17T05:00:00.000Z,2220300,cheque,,,2287032,,,active
500.00,2025-04-10T13:34:07.000Z,2025-02-04T05:00:00.000Z,2220300,cheque,,,2287036,,,active
-6200.00,2025-04-10T13:34:44.000Z,2025-04-10T13:33:59.000Z,2220300,other,refund issued,,2287039,,,active
450.00,2025-04-10T13:52:39.000Z,2025-04-10T13:51:54.000Z,2149057,email_transfer,,,2287260,,,active
-6747.00,2025-04-10T14:48:11.000Z,2025-04-10T14:47:27.000Z,263705,other,,,2287749,,,active
-13045.00,2025-04-10T14:48:25.000Z,2025-04-10T14:47:45.000Z,306156,other,,,2287750,,,active
-13045.00,2025-04-10T14:48:40.000Z,2025-04-10T14:48:03.000Z,320197,other,,,2287751,,,active
6995.00,2025-04-10T15:30:15.000Z,2025-04-04T04:00:00.000Z,2237034,cheque,,,2288241,,,active
8965.00,2025-04-10T15:32:04.000Z,2025-04-04T04:00:00.000Z,1738727,cheque,,,2288247,,,active
3995.00,2025-04-10T15:32:57.000Z,2025-04-04T04:00:00.000Z,2177331,cheque,,,2288251,,,active
500.00,2025-04-10T16:30:45.000Z,2025-04-04T04:00:00.000Z,2095919,email_transfer,,,2288627,,,active
4198.00,2025-04-10T16:34:05.000Z,2025-04-10T16:33:22.000Z,1938359,credit_card,,,2288648,,,active
450.00,2025-04-10T16:38:55.000Z,2025-04-10T16:38:09.000Z,2237763,email_transfer,,,2288772,,,active
1689.35,2025-04-10T16:41:11.000Z,2025-04-10T16:40:29.000Z,1269532,email_transfer,,,2288873,,,active
450.00,2025-04-10T16:45:30.000Z,2025-04-10T16:44:51.000Z,2089562,credit_card,,,2289031,,,active
295.00,2025-04-10T17:32:12.000Z,2025-04-10T17:31:31.000Z,2288354,credit_card,,,2290173,,,active
3995.00,2025-04-10T17:57:49.000Z,2025-04-10T17:57:01.000Z,2201507,cheque,,,2290556,10030812,,active
450.00,2025-04-10T19:06:08.000Z,2025-04-10T19:05:29.000Z,2290854,email_transfer,,,2291093,,,active
720.00,2025-04-10T19:06:17.000Z,2025-04-10T19:05:39.000Z,2290868,email_transfer,,,2291094,,,active
5595.00,2025-04-10T19:16:17.000Z,2025-04-10T19:15:36.000Z,1962724,cheque,,,2291174,,,active
0.00,2025-04-10T19:27:11.000Z,2025-04-10T19:26:31.000Z,1014816,cheque,,,2291282,,,active
8995.00,2025-04-10T19:29:57.000Z,2025-04-10T19:29:18.000Z,2218494,bank_transfer,,,2291311,,,active
2500.00,2025-04-11T12:27:40.000Z,2025-04-11T12:27:02.000Z,2283528,email_transfer,,,2294391,,,active
2000.00,2025-04-11T12:35:10.000Z,2025-04-10T04:00:00.000Z,2252183,email_transfer,,,2294484,,,active
3000.00,2025-04-11T12:36:06.000Z,2025-04-10T04:00:00.000Z,2247476,email_transfer,,,2294485,,,active
3000.00,2025-04-11T12:37:19.000Z,2025-04-11T12:36:41.000Z,2029280,email_transfer,,,2294486,,,active
6297.00,2025-04-11T13:33:13.000Z,2025-04-11T13:32:35.000Z,2042483,cheque,,,2294762,,,active
9647.00,2025-04-11T13:34:14.000Z,2025-04-11T13:33:34.000Z,2276876,cheque,,,2294765,,,active
6298.00,2025-04-11T13:37:16.000Z,2025-04-11T13:36:33.000Z,2030014,cheque,,,2294777,,,active
6297.00,2025-04-11T13:39:07.000Z,2025-04-11T13:38:28.000Z,2237763,cheque,,,2294784,,,active
10823.00,2025-04-11T13:40:59.000Z,2025-04-11T13:40:19.000Z,2220971,cheque,,,2294787,,,active
10000.00,2025-04-11T13:42:26.000Z,2025-04-11T13:41:47.000Z,2148127,cheque,,,2294829,,,active
9500.00,2025-04-11T13:43:37.000Z,2025-04-11T13:42:58.000Z,2164536,cheque,,,2294831,,,active
500.00,2025-04-11T13:43:45.000Z,2025-04-11T13:43:06.000Z,2164571,cheque,,,2294853,,,active
7395.00,2025-04-11T13:45:44.000Z,2025-04-11T13:45:05.000Z,2108460,cheque,,,2294922,,,active
8197.00,2025-04-11T14:32:33.000Z,2025-04-11T14:31:55.000Z,2016792,cheque,,,2295565,,,active
6297.00,2025-04-11T14:33:40.000Z,2025-04-11T14:32:56.000Z,2090427,cheque,,,2295568,,,active
6595.00,2025-04-11T14:34:57.000Z,2025-04-11T14:34:17.000Z,2170951,cheque,,,2295572,,,active
9647.00,2025-04-11T14:36:04.000Z,2025-04-11T14:35:24.000Z,2095950,cheque,,,2295576,,,active
295.00,2025-04-11T17:21:01.000Z,2025-04-11T17:20:21.000Z,2288297,credit_card,,,2297273,,,active
1689.35,2025-04-11T17:28:17.000Z,2025-04-11T17:27:33.000Z,2276723,credit_card,,,2297312,,,active
200.00,2025-04-11T17:31:36.000Z,2025-04-11T17:30:56.000Z,2235317,email_transfer,,,2297317,,,active
350.00,2025-04-11T17:32:09.000Z,2025-04-11T17:31:30.000Z,2278529,email_transfer,,,2297318,,,active
950.00,2025-04-11T17:33:44.000Z,2025-04-11T17:33:05.000Z,2190553,email_transfer,,,2297376,,,active
2141.35,2025-04-11T17:45:31.000Z,2025-04-11T17:44:37.000Z,2291040,credit_card,,,2297535,,,active
16000.00,2025-04-11T17:45:42.000Z,2025-04-11T17:44:54.000Z,1843869,cheque,,,2297536,11207532,,active
2495.00,2025-04-11T17:54:28.000Z,2025-04-11T17:53:47.000Z,2283065,credit_card,,,2297601,,,active
540.00,2025-04-11T19:03:30.000Z,2025-04-11T19:02:50.000Z,2273952,email_transfer,,,2298464,,,active
4497.50,2025-04-11T19:13:12.000Z,2025-04-11T19:12:30.000Z,1937448,credit_card,,,2298625,,,active
400.00,2025-04-11T19:20:53.000Z,2025-03-24T04:00:00.000Z,2131636,credit_card,,,2298717,,,active
2495.00,2025-04-11T19:41:04.000Z,2025-04-11T19:40:24.000Z,2295473,credit_card,,,2299394,,,active
3000.00,2025-04-14T12:21:22.000Z,2025-04-11T04:00:00.000Z,2245113,email_transfer,,,2304183,,,active
9000.00,2025-04-14T12:49:46.000Z,2025-04-14T12:48:59.000Z,2237376,email_transfer,,,2304276,,,active
3000.00,2025-04-14T12:54:41.000Z,2025-04-13T04:00:00.000Z,2245113,email_transfer,,,2304351,,,active
3000.00,2025-04-14T12:58:42.000Z,2025-04-13T04:00:00.000Z,2247476,email_transfer,,,2304372,,,active
4500.00,2025-04-14T13:00:13.000Z,2025-04-14T12:59:29.000Z,2293930,email_transfer,,,2304403,,,active
6748.00,2025-04-14T13:45:14.000Z,2025-04-14T13:44:31.000Z,2160503,cheque,,,2304710,,,active
1100.00,2025-04-14T14:10:39.000Z,2025-04-14T14:09:57.000Z,2283528,email_transfer,,,2305091,,,active
0.00,2025-04-14T14:35:52.000Z,2025-04-14T14:35:04.000Z,2246438,other,paid with Debit,,2305427,,,active
450.00,2025-04-14T14:46:29.000Z,2025-04-14T14:45:24.000Z,2273176,other,paid with debit,,2305556,,,active
